ID da Transação;Data;Hora;Produto;Unidade Vendida;Unidade da Cafeteria;Tipo de Cliente;Valor da Venda
8708;2025-07-22;10:20;Suco de Laranja;1;Universidade;Novo;6.0
8709;2025-05-20;13:26;Café Espresso;1;Centro;Corporativo;5.5
8710;2025-08-14;16:12;Cappuccino;3;Shopping;Novo;21.0
8711;2025-01-09;07:28;Pão de Queijo;3;Centro;Regular;12.0
8712;2025-04-04;12:56;Espresso Duplo;2;Universidade;Regular;16.0
8713;2025-03-01;12:27;Café Espresso;1;Shopping;Novo;5.5
8714;2025-04-25;10:28;Chá Gelado;1;Universidade;Novo;6.5
8715;2025-01-18;11:35;Suco de Laranja;2;Centro;Regular;12.0
8716;2025-09-17;19:27;Bolo de Chocolate;1;Centro;Novo;8.5
8717;2025-02-25;12:32;Suco de Laranja;3;Universidade;Regular;18.0
8718;2025-09-07;09:02;Café Espresso;1;Centro;Novo;5.5
8719;2025-04-19;18:31;Café Espresso;3;Centro;Novo;16.5
8720;2025-09-26;09:00;Cappuccino;1;Rodoviária;Regular;7.0
8721;2025-05-24;17:12;Café Espresso;2;Centro;Novo;11.0
8722;2025-09-10;07:59;Pingado;3;Shopping;Novo;10.5
8723;2025-01-02;16:28;Pão de Queijo;3;Rodoviária;Regular;12.0
8724;2025-07-18;14:30;Pão de Queijo;2;Centro;Regular;8.0
8725;2025-09-01;12:12;Salgado;3;Shopping;Regular;21.0
8726;2025-02-04;11:01;Pingado;2;Universidade;Regular;7.0
8727;2025-01-24;06:49;Espresso Duplo;1;Rodoviária;Regular;8.0
8728;2025-04-19;12:17;Salgado;2;Universidade;Regular;14.0
8729;2025-09-10;08:07;Cappuccino;1;Rodoviária;Regular;7.0
8730;2025-05-21;12:11;Café Espresso;3;Centro;Regular;16.5
8731;2025-05-17;16:58;Café Espresso;3;Centro;Regular;16.5
8732;2025-02-05;19:58;Café Espresso;2;Universidade;Regular;11.0
8733;2025-01-01;14:27;Café Espresso;1;Universidade;Regular;5.5
8734;2025-08-05;09:38;Chá Gelado;2;Shopping;Regular;13.0
8735;2025-01-22;06:10;Chá Gelado;3;Universidade;Novo;19.5
8736;2025-06-15;16:01;Bolo de Chocolate;3;Rodoviária;Novo;25.5
8737;2025-09-05;12:49;Suco de Laranja;1;Shopping;Novo;6.0
8738;2025-02-22;11:25;Pão de Queijo;1;Rodoviária;Regular;4.0
8739;2025-06-24;17:31;Café Espresso;3;Universidade;Novo;16.5
8740;2025-01-20;14:42;Chá Gelado;3;Shopping;Regular;19.5
8741;2025-06-07;10:25;Cappuccino;1;Shopping;Regular;7.0
8742;2025-02-10;12:28;Suco de Laranja;2;Universidade;Regular;12.0
8743;2025-07-14;06:23;Café Espresso;2;Shopping;Regular;11.0
8744;2025-03-17;14:30;Sanduíche Natural;1;Universidade;Novo;12.0
8745;2025-04-29;18:04;Bolo de Chocolate;1;Universidade;Regular;8.5
8746;2025-06-06;11:44;Bolo de Chocolate;1;Shopping;Novo;8.5
8747;2025-02-12;16:31;Café Espresso;3;Rodoviária;Corporativo;16.5
8748;2025-07-16;13:19;Cappuccino;2;Universidade;Novo;14.0
8749;2025-03-18;07:46;Pão de Queijo;1;Centro;Regular;4.0
8750;2025-06-23;15:07;Cappuccino;2;Shopping;Regular;14.0
8751;2025-02-09;07:20;Sanduíche Natural;3;Centro;Regular;36.0
8752;2025-07-01;20:05;Salgado;3;Shopping;Regular;21.0
8753;2025-02-01;10:53;Pão de Queijo;1;Universidade;Novo;4.0
8754;2025-04-19;11:02;Cappuccino;1;Universidade;Regular;7.0
8755;2025-03-04;16:42;Salgado;1;Universidade;Regular;7.0
8756;2025-07-18;08:08;Café Espresso;1;Universidade;Regular;5.5
8757;2025-03-07;08:18;Café Espresso;2;Shopping;Regular;11.0
8758;2025-08-26;16:45;Café Espresso;1;Shopping;Novo;5.5
8759;2025-08-29;07:38;Café Espresso;2;Rodoviária;Regular;11.0
8760;2025-02-19;15:09;Pão de Queijo;3;Shopping;Regular;12.0
8761;2025-06-10;09:00;Cappuccino;3;Shopping;Regular;21.0
8762;2025-01-22;11:52;Bolo de Chocolate;2;Universidade;Regular;17.0
8763;2025-04-10;19:58;Bolo de Chocolate;2;Centro;Regular;17.0
8764;2025-07-08;07:37;Pão de Queijo;1;Rodoviária;Corporativo;4.0
8765;2025-06-23;06:02;Cappuccino;1;Centro;Regular;7.0
8766;2025-06-13;09:12;Sanduíche Natural;1;Shopping;Regular;12.0
8767;2025-03-13;08:14;Suco de Laranja;3;Universidade;Novo;18.0
8768;2025-04-07;18:21;Cappuccino;2;Centro;Regular;14.0
8769;2025-01-26;16:03;Pão de Queijo;2;Universidade;Novo;8.0
8770;2025-07-09;19:16;Café Espresso;2;Shopping;Novo;11.0
8771;2025-05-10;10:20;Cappuccino;2;Centro;Regular;14.0
8772;2025-07-06;14:23;Pingado;1;Rodoviária;Regular;3.5
8773;2025-03-04;20:39;Café Espresso;1;Shopping;Regular;5.5
8774;2025-03-24;10:55;Bolo de Chocolate;2;Universidade;Regular;17.0
8775;2025-03-26;19:41;Café Espresso;1;Rodoviária;Regular;5.5
8776;2025-01-07;12:48;Chá Gelado;3;Centro;Regular;19.5
8777;2025-03-28;17:06;Cappuccino;1;Universidade;Regular;7.0
8778;2025-08-03;16:23;Cappuccino;3;Universidade;Regular;21.0
8779;2025-08-30;08:40;Pão de Queijo;3;Rodoviária;Regular;12.0
8780;2025-05-14;13:33;Pão de Queijo;2;Shopping;Regular;8.0
8781;2025-04-27;11:51;Pão de Queijo;2;Rodoviária;Regular;8.0
8782;2025-01-08;08:26;Pão de Queijo;1;Shopping;Novo;4.0
8783;2025-08-25;11:09;Cappuccino;2;Centro;Corporativo;14.0
8784;2025-01-04;18:30;Cappuccino;3;Centro;Regular;21.0
8785;2025-09-14;14:01;Pão de Queijo;3;Shopping;Regular;12.0
8786;2025-05-06;15:09;Bolo de Chocolate;1;Universidade;Regular;8.5
8787;2025-03-28;15:04;Cappuccino;3;Shopping;Corporativo;21.0
8788;2025-09-08;11:03;Suco de Laranja;2;Rodoviária;Novo;12.0
8789;2025-01-06;12:33;Chá Gelado;1;Shopping;Novo;6.5
8790;2025-06-01;12:49;Suco de Laranja;1;Centro;Novo;6.0
8791;2025-05-23;06:10;Café Espresso;1;Rodoviária;Novo;5.5
8792;2025-02-24;10:49;Pão de Queijo;2;Shopping;Regular;8.0
8793;2025-04-20;13:27;Cappuccino;3;Universidade;Regular;21.0
8794;2025-06-20;17:43;Cappuccino;2;Centro;Novo;14.0
8795;2025-07-12;13:32;Pão de Queijo;1;Centro;Regular;4.0
8796;2025-01-01;09:24;Cappuccino;3;Shopping;Corporativo;21.0
8797;2025-09-11;10:11;Café Espresso;1;Rodoviária;Regular;5.5
8798;2025-02-10;16:25;Café Espresso;2;Centro;Regular;11.0
8799;2025-02-28;18:37;Café Espresso;1;Universidade;Regular;5.5
8800;2025-03-08;08:36;Cappuccino;2;Shopping;Regular;14.0
8801;2025-01-10;19:43;Café Espresso;1;Shopping;Regular;5.5
8802;2025-01-31;18:44;Café Espresso;1;Rodoviária;Regular;5.5
8803;2025-09-26;18:48;Café Espresso;1;Centro;Novo;5.5
8804;2025-03-21;13:58;Sanduíche Natural;2;Rodoviária;Regular;24.0
8805;2025-01-29;20:05;Salgado;2;Rodoviária;Regular;14.0
8806;2025-01-27;17:33;Cappuccino;2;Centro;Regular;14.0
8807;2025-07-10;09:19;Sanduíche Natural;2;Shopping;Corporativo;24.0
8808;2025-08-18;14:56;Café Espresso;2;Centro;Novo;11.0
8809;2025-03-06;10:11;Pão de Queijo;3;Shopping;Regular;12.0
8810;2025-01-06;08:48;Café Espresso;1;Shopping;Regular;5.5
8811;2025-02-25;11:55;Salgado;2;Rodoviária;Corporativo;14.0
8812;2025-01-14;06:26;Café Espresso;3;Shopping;Regular;16.5
8813;2025-01-26;06:10;Café Espresso;3;Shopping;Regular;16.5
8814;2025-04-21;12:38;Cappuccino;1;Universidade;Novo;7.0
8815;2025-02-27;07:50;Chá Gelado;1;Shopping;Regular;6.5
8816;2025-05-14;07:53;Café Espresso;1;Centro;Corporativo;5.5
8817;2025-03-05;18:44;Cappuccino;2;Centro;Regular;14.0
8818;2025-09-12;13:23;Cappuccino;1;Centro;Regular;7.0
8819;2025-09-02;20:48;Salgado;1;Centro;Corporativo;7.0
8820;2025-05-28;16:08;Cappuccino;1;Centro;Regular;7.0
8821;2025-03-31;16:55;Bolo de Chocolate;3;Universidade;Regular;25.5
8822;2025-04-07;14:13;Cappuccino;2;Centro;Novo;14.0
8823;2025-04-16;18:24;Pão de Queijo;1;Universidade;Regular;4.0
8824;2025-07-12;16:43;Café Espresso;3;Centro;Regular;16.5
8825;2025-04-26;11:34;Cappuccino;2;Shopping;Regular;14.0
8826;2025-08-18;06:26;Sanduíche Natural;1;Shopping;Regular;12.0
8827;2025-09-14;13:25;Bolo de Chocolate;3;Centro;Corporativo;25.5
8828;2025-03-27;08:44;Pingado;2;Centro;Regular;7.0
8829;2025-05-26;12:44;Salgado;1;Centro;Novo;7.0
8830;2025-01-24;15:05;Pão de Queijo;1;Shopping;Regular;4.0
8831;2025-02-20;08:05;Bolo de Chocolate;3;Universidade;Novo;25.5
8832;2025-04-16;17:02;Suco de Laranja;1;Rodoviária;Regular;6.0
8833;2025-02-21;18:12;Cappuccino;3;Centro;Corporativo;21.0
8834;2025-08-24;19:56;Café Espresso;3;Rodoviária;Regular;16.5
8835;2025-02-09;18:00;Cappuccino;3;Shopping;Novo;21.0
8836;2025-04-27;18:39;Café Espresso;2;Shopping;Novo;11.0
8837;2025-06-07;10:30;Cappuccino;3;Centro;Regular;21.0
8838;2025-07-02;09:16;Espresso Duplo;2;Centro;Regular;16.0
8839;2025-04-08;14:44;Sanduíche Natural;1;Shopping;Regular;12.0
8840;2025-08-22;14:12;Pão de Queijo;2;Rodoviária;Regular;8.0
8841;2025-05-28;10:13;Cappuccino;3;Centro;Regular;21.0
8842;2025-04-23;16:24;Cappuccino;1;Shopping;Regular;7.0
8843;2025-01-17;20:57;Pão de Queijo;3;Centro;Regular;12.0
8844;2025-04-30;19:56;Pão de Queijo;3;Centro;Corporativo;12.0
8845;2025-08-08;12:23;Salgado;1;Rodoviária;Novo;7.0
8846;2025-06-10;06:35;Chá Gelado;3;Centro;Regular;19.5
8847;2025-08-11;15:41;Cappuccino;2;Centro;Novo;14.0
8848;2025-05-08;20:51;Café Espresso;1;Rodoviária;Regular;5.5
8849;2025-01-30;17:40;Cappuccino;1;Shopping;Novo;7.0
8850;2025-01-04;08:46;Cappuccino;1;Centro;Novo;7.0
8851;2025-03-18;17:25;Café Espresso;3;Universidade;Regular;16.5
8852;2025-07-03;20:25;Sanduíche Natural;3;Shopping;Corporativo;36.0
8853;2025-07-30;06:14;Pingado;1;Universidade;Regular;3.5
8854;2025-03-16;16:36;Chá Gelado;2;Shopping;Novo;13.0
8855;2025-05-08;12:11;Sanduíche Natural;3;Shopping;Regular;36.0
8856;2025-04-18;09:56;Pingado;3;Centro;Regular;10.5
8857;2025-04-15;11:53;Chá Gelado;3;Rodoviária;Novo;19.5
8858;2025-02-27;08:41;Bolo de Chocolate;2;Centro;Corporativo;17.0
8859;2025-02-03;15:52;Café Espresso;3;Rodoviária;Regular;16.5
8860;2025-02-19;15:53;Café Espresso;3;Centro;Regular;16.5
8861;2025-01-14;19:31;Café Espresso;2;Universidade;Novo;11.0
8862;2025-02-19;09:44;Cappuccino;2;Universidade;Regular;14.0
8863;2025-01-03;08:36;Salgado;3;Shopping;Regular;21.0
8864;2025-06-13;12:58;Pão de Queijo;1;Shopping;Corporativo;4.0
8865;2025-03-21;11:17;Cappuccino;1;Universidade;Novo;7.0
8866;2025-09-22;06:52;Café Espresso;2;Shopping;Regular;11.0
8867;2025-02-18;10:27;Café Espresso;3;Shopping;Regular;16.5
8868;2025-03-29;17:21;Cappuccino;2;Shopping;Regular;14.0
8869;2025-04-01;08:47;Café Espresso;2;Shopping;Regular;11.0
8870;2025-01-03;06:30;Café Espresso;1;Centro;Regular;5.5
8871;2025-08-13;09:51;Cappuccino;2;Centro;Regular;14.0
8872;2025-01-08;15:33;Pão de Queijo;2;Shopping;Regular;8.0
8873;2025-09-12;19:39;Café Espresso;3;Shopping;Regular;16.5
8874;2025-08-29;11:27;Bolo de Chocolate;3;Rodoviária;Novo;25.5
8875;2025-05-19;08:30;Cappuccino;2;Shopping;Novo;14.0
8876;2025-05-21;06:43;Café Espresso;2;Shopping;Regular;11.0
8877;2025-06-21;16:50;Bolo de Chocolate;3;Universidade;Regular;25.5
8878;2025-04-09;13:19;Cappuccino;1;Centro;Regular;7.0
8879;2025-06-19;08:12;Café Espresso;3;Rodoviária;Regular;16.5
8880;2025-01-11;16:19;Espresso Duplo;3;Shopping;Regular;24.0
8881;2025-01-14;16:47;Pão de Queijo;3;Rodoviária;Regular;12.0
8882;2025-04-28;20:51;Pão de Queijo;3;Centro;Novo;12.0
8883;2025-05-23;07:03;Sanduíche Natural;3;Shopping;Novo;36.0
8884;2025-08-28;16:59;Chá Gelado;1;Universidade;Novo;6.5
8885;2025-01-26;14:03;Café Espresso;3;Shopping;Regular;16.5
8886;2025-08-08;17:31;Salgado;3;Universidade;Regular;21.0
8887;2025-02-22;06:00;Salgado;1;Centro;Novo;7.0
8888;2025-04-11;06:29;Café Espresso;2;Centro;Regular;11.0
8889;2025-03-22;10:53;Suco de Laranja;1;Shopping;Corporativo;6.0
8890;2025-04-13;17:37;Café Espresso;3;Centro;Novo;16.5
8891;2025-02-07;11:56;Pão de Queijo;2;Centro;Regular;8.0
8892;2025-05-10;06:57;Bolo de Chocolate;1;Universidade;Novo;8.5
8893;2025-08-02;11:44;Cappuccino;2;Universidade;Regular;14.0
8894;2025-04-24;13:31;Sanduíche Natural;1;Rodoviária;Novo;12.0
8895;2025-05-07;13:11;Salgado;1;Shopping;Regular;7.0
8896;2025-08-16;20:30;Chá Gelado;2;Shopping;Corporativo;13.0
8897;2025-07-06;08:28;Cappuccino;2;Centro;Novo;14.0
8898;2025-05-07;10:25;Café Espresso;2;Rodoviária;Regular;11.0
8899;2025-03-06;09:27;Salgado;2;Shopping;Novo;14.0
8900;2025-08-27;06:08;Café Espresso;3;Shopping;Regular;16.5
8901;2025-05-30;10:49;Pão de Queijo;1;Centro;Regular;4.0
8902;2025-02-25;17:33;Salgado;3;Shopping;Regular;21.0
8903;2025-03-09;16:54;Café Espresso;1;Universidade;Regular;5.5
8904;2025-08-03;09:48;Cappuccino;3;Universidade;Regular;21.0
8905;2025-01-11;10:49;Cappuccino;3;Rodoviária;Regular;21.0
8906;2025-09-28;20:38;Cappuccino;1;Shopping;Regular;7.0
8907;2025-02-02;20:56;Pão de Queijo;3;Shopping;Novo;12.0
8908;2025-08-01;18:00;Café Espresso;2;Centro;Regular;11.0
8909;2025-04-11;17:17;Café Espresso;2;Shopping;Novo;11.0
8910;2025-05-07;16:21;Salgado;3;Rodoviária;Novo;21.0
8911;2025-08-26;13:06;Cappuccino;3;Shopping;Regular;21.0
8912;2025-04-16;14:29;Bolo de Chocolate;1;Universidade;Novo;8.5
8913;2025-05-20;07:43;Café Espresso;1;Rodoviária;Novo;5.5
8914;2025-01-13;14:51;Bolo de Chocolate;3;Centro;Regular;25.5
8915;2025-01-01;16:14;Pingado;1;Centro;Regular;3.5
8916;2025-03-03;08:22;Pão de Queijo;2;Shopping;Regular;8.0
8917;2025-06-28;10:44;Bolo de Chocolate;2;Centro;Regular;17.0
8918;2025-01-31;10:27;Café Espresso;2;Centro;Novo;11.0
8919;2025-01-29;18:33;Cappuccino;1;Shopping;Corporativo;7.0
8920;2025-04-15;11:05;Sanduíche Natural;1;Shopping;Regular;12.0
8921;2025-06-19;17:03;Salgado;1;Shopping;Regular;7.0
8922;2025-07-07;10:54;Pão de Queijo;1;Universidade;Regular;4.0
8923;2025-02-14;19:39;Chá Gelado;3;Centro;Regular;19.5
8924;2025-01-20;11:20;Café Espresso;3;Centro;Regular;16.5
8925;2025-09-12;17:02;Bolo de Chocolate;3;Centro;Corporativo;25.5
8926;2025-03-07;12:07;Café Espresso;3;Shopping;Regular;16.5
8927;2025-08-17;08:52;Bolo de Chocolate;2;Rodoviária;Regular;17.0
8928;2025-08-20;16:49;Café Espresso;1;Rodoviária;Novo;5.5
8929;2025-07-25;15:57;Espresso Duplo;2;Centro;Novo;16.0
8930;2025-02-12;17:19;Salgado;1;Centro;Regular;7.0
8931;2025-08-08;17:51;Café Espresso;3;Shopping;Novo;16.5
8932;2025-07-24;17:28;Bolo de Chocolate;2;Shopping;Regular;17.0
8933;2025-06-05;13:18;Suco de Laranja;1;Universidade;Corporativo;6.0
8934;2025-03-27;10:47;Café Espresso;3;Universidade;Regular;16.5
8935;2025-03-07;16:20;Café Espresso;1;Rodoviária;Regular;5.5
8936;2025-01-31;07:08;Cappuccino;1;Rodoviária;Regular;7.0
8937;2025-05-12;09:40;Café Espresso;3;Shopping;Corporativo;16.5
8938;2025-06-02;14:33;Pão de Queijo;2;Centro;Regular;8.0
8939;2025-04-02;14:08;Cappuccino;1;Centro;Regular;7.0
8940;2025-05-03;07:10;Pão de Queijo;3;Shopping;Regular;12.0
8941;2025-04-03;18:37;Pão de Queijo;1;Shopping;Regular;4.0
8942;2025-06-17;14:15;Pingado;1;Centro;Regular;3.5
8943;2025-09-01;09:33;Salgado;1;Centro;Regular;7.0
8944;2025-02-10;12:14;Bolo de Chocolate;2;Centro;Regular;17.0
8945;2025-04-08;14:37;Cappuccino;2;Centro;Novo;14.0
8946;2025-02-04;16:31;Café Espresso;2;Rodoviária;Regular;11.0
8947;2025-06-13;16:29;Café Espresso;2;Universidade;Regular;11.0
8948;2025-07-12;09:16;Suco de Laranja;3;Shopping;Regular;18.0
8949;2025-09-10;09:18;Cappuccino;2;Centro;Novo;14.0
8950;2025-03-12;12:42;Cappuccino;1;Universidade;Novo;7.0
8951;2025-09-15;18:58;Sanduíche Natural;3;Shopping;Regular;36.0
8952;2025-01-16;15:20;Pão de Queijo;1;Shopping;Regular;4.0
8953;2025-06-07;17:02;Chá Gelado;2;Centro;Regular;13.0
8954;2025-01-15;19:01;Sanduíche Natural;1;Universidade;Novo;12.0
8955;2025-08-29;18:17;Café Espresso;1;Universidade;Corporativo;5.5
8956;2025-05-18;10:44;Espresso Duplo;1;Rodoviária;Novo;8.0
8957;2025-06-25;18:23;Café Espresso;1;Shopping;Regular;5.5
8958;2025-08-11;13:45;Espresso Duplo;2;Shopping;Novo;16.0
8959;2025-02-07;17:52;Pão de Queijo;1;Centro;Regular;4.0
8960;2025-01-10;18:31;Suco de Laranja;1;Centro;Regular;6.0
8961;2025-08-25;07:12;Suco de Laranja;1;Centro;Novo;6.0
8962;2025-03-21;09:22;Pão de Queijo;1;Centro;Regular;4.0
8963;2025-02-01;19:53;Bolo de Chocolate;2;Centro;Regular;17.0
8964;2025-05-01;15:54;Espresso Duplo;1;Rodoviária;Regular;8.0
8965;2025-06-05;10:49;Chá Gelado;3;Shopping;Regular;19.5
8966;2025-01-08;13:13;Bolo de Chocolate;3;Universidade;Novo;25.5
8967;2025-03-11;17:33;Bolo de Chocolate;1;Centro;Regular;8.5
8968;2025-01-09;17:07;Café Espresso;1;Centro;Regular;5.5
8969;2025-04-18;20:06;Salgado;2;Shopping;Novo;14.0
8970;2025-08-30;08:28;Bolo de Chocolate;3;Universidade;Novo;25.5
8971;2025-09-25;09:38;Salgado;2;Centro;Novo;14.0
8972;2025-06-16;09:08;Bolo de Chocolate;1;Centro;Corporativo;8.5
8973;2025-02-10;12:16;Cappuccino;3;Centro;Regular;21.0
8974;2025-09-02;06:19;Café Espresso;3;Shopping;Regular;16.5
8975;2025-05-14;19:45;Café Espresso;2;Shopping;Novo;11.0
8976;2025-02-08;18:56;Pão de Queijo;1;Centro;Regular;4.0
8977;2025-09-07;18:35;Cappuccino;3;Shopping;Regular;21.0
8978;2025-07-20;18:52;Bolo de Chocolate;2;Universidade;Corporativo;17.0
8979;2025-07-13;06:46;Café Espresso;3;Centro;Regular;16.5
8980;2025-07-07;19:49;Cappuccino;1;Shopping;Novo;7.0
8981;2025-02-20;16:03;Cappuccino;1;Centro;Corporativo;7.0
8982;2025-02-22;17:19;Cappuccino;1;Rodoviária;Regular;7.0
8983;2025-07-01;16:41;Café Espresso;2;Universidade;Regular;11.0
8984;2025-02-24;11:44;Suco de Laranja;1;Shopping;Corporativo;6.0
8985;2025-04-23;11:07;Café Espresso;2;Centro;Regular;11.0
8986;2025-07-28;17:44;Café Espresso;3;Shopping;Novo;16.5
8987;2025-07-28;14:29;Espresso Duplo;1;Universidade;Regular;8.0
8988;2025-04-27;06:32;Café Espresso;2;Universidade;Novo;11.0
8989;2025-07-31;20:53;Salgado;2;Universidade;Regular;14.0
8990;2025-08-13;09:26;Espresso Duplo;2;Centro;Regular;16.0
8991;2025-06-21;09:32;Pão de Queijo;1;Centro;Regular;4.0
8992;2025-02-27;14:43;Pão de Queijo;2;Shopping;Regular;8.0
8993;2025-03-10;16:18;Cappuccino;1;Centro;Regular;7.0
8994;2025-03-21;20:20;Cappuccino;1;Centro;Regular;7.0
8995;2025-01-29;15:32;Pão de Queijo;3;Shopping;Corporativo;12.0
8996;2025-03-10;13:02;Café Espresso;3;Centro;Regular;16.5
8997;2025-02-22;19:14;Cappuccino;1;Universidade;Novo;7.0
8998;2025-04-27;06:41;Salgado;3;Universidade;Regular;21.0
8999;2025-09-03;11:00;Café Espresso;2;Shopping;Novo;11.0
9000;2025-01-26;20:46;Suco de Laranja;1;Universidade;Novo;6.0
9001;2025-07-10;08:52;Bolo de Chocolate;3;Shopping;Regular;25.5
9002;2025-06-30;09:31;Café Espresso;2;Universidade;Regular;11.0
9003;2025-01-24;12:53;Café Espresso;1;Centro;Regular;5.5
9004;2025-09-07;17:50;Cappuccino;2;Rodoviária;Corporativo;14.0
9005;2025-05-28;16:07;Bolo de Chocolate;1;Shopping;Regular;8.5
9006;2025-04-03;13:13;Cappuccino;3;Shopping;Regular;21.0
9007;2025-07-20;07:54;Bolo de Chocolate;2;Shopping;Novo;17.0
9008;2025-03-06;19:32;Bolo de Chocolate;3;Centro;Novo;25.5
9009;2025-07-02;07:55;Salgado;2;Rodoviária;Novo;14.0
9010;2025-01-10;17:48;Café Espresso;2;Rodoviária;Regular;11.0
9011;2025-08-13;07:59;Pão de Queijo;2;Universidade;Regular;8.0
9012;2025-04-25;06:52;Café Espresso;2;Rodoviária;Novo;11.0
9013;2025-06-16;12:05;Café Espresso;3;Centro;Novo;16.5
9014;2025-02-25;11:21;Cappuccino;2;Centro;Regular;14.0
9015;2025-06-27;13:36;Suco de Laranja;3;Rodoviária;Regular;18.0
9016;2025-07-25;20:25;Pingado;2;Centro;Novo;7.0
9017;2025-05-02;12:02;Cappuccino;1;Centro;Regular;7.0
9018;2025-06-11;14:09;Pão de Queijo;1;Universidade;Regular;4.0
9019;2025-04-28;08:29;Cappuccino;2;Shopping;Novo;14.0
9020;2025-08-30;19:21;Bolo de Chocolate;1;Shopping;Corporativo;8.5
9021;2025-05-09;08:00;Cappuccino;2;Shopping;Regular;14.0
9022;2025-08-14;06:18;Pão de Queijo;3;Rodoviária;Regular;12.0
9023;2025-08-02;09:33;Pão de Queijo;1;Universidade;Regular;4.0
9024;2025-04-15;14:30;Bolo de Chocolate;2;Universidade;Regular;17.0
9025;2025-02-27;16:23;Café Espresso;2;Rodoviária;Regular;11.0
9026;2025-04-14;17:12;Pão de Queijo;3;Shopping;Regular;12.0
9027;2025-08-09;08:54;Cappuccino;3;Centro;Regular;21.0
9028;2025-02-26;09:52;Café Espresso;2;Shopping;Regular;11.0
9029;2025-05-16;09:40;Café Espresso;2;Centro;Regular;11.0
9030;2025-08-04;16:38;Sanduíche Natural;2;Centro;Regular;24.0
9031;2025-03-31;18:03;Sanduíche Natural;2;Centro;Corporativo;24.0
9032;2025-06-18;18:39;Café Espresso;2;Shopping;Corporativo;11.0
9033;2025-03-03;07:38;Bolo de Chocolate;2;Shopping;Novo;17.0
9034;2025-01-28;16:16;Pão de Queijo;3;Centro;Novo;12.0
9035;2025-07-31;13:28;Chá Gelado;1;Centro;Corporativo;6.5
9036;2025-01-25;19:27;Chá Gelado;2;Centro;Novo;13.0
9037;2025-03-10;19:44;Pão de Queijo;2;Shopping;Regular;8.0
9038;2025-08-18;20:21;Café Espresso;3;Centro;Novo;16.5
9039;2025-03-29;17:52;Pão de Queijo;1;Shopping;Regular;4.0
9040;2025-09-22;14:40;Suco de Laranja;3;Shopping;Novo;18.0
9041;2025-09-24;08:56;Espresso Duplo;3;Centro;Regular;24.0
9042;2025-03-09;18:30;Cappuccino;2;Shopping;Novo;14.0
9043;2025-01-11;18:40;Salgado;2;Universidade;Novo;14.0
9044;2025-07-05;07:36;Bolo de Chocolate;3;Centro;Regular;25.5
9045;2025-04-26;16:33;Café Espresso;2;Centro;Novo;11.0
9046;2025-01-25;06:54;Pão de Queijo;2;Shopping;Regular;8.0
9047;2025-07-06;09:20;Café Espresso;2;Rodoviária;Regular;11.0
9048;2025-01-08;09:53;Bolo de Chocolate;1;Rodoviária;Regular;8.5
9049;2025-08-22;16:49;Bolo de Chocolate;1;Centro;Regular;8.5
9050;2025-02-04;13:51;Pingado;2;Centro;Corporativo;7.0
9051;2025-02-01;13:18;Chá Gelado;3;Centro;Regular;19.5
9052;2025-02-13;17:27;Café Espresso;1;Shopping;Regular;5.5
9053;2025-09-18;16:47;Café Espresso;3;Shopping;Regular;16.5
9054;2025-07-02;10:27;Suco de Laranja;2;Rodoviária;Regular;12.0
9055;2025-08-02;08:43;Bolo de Chocolate;3;Rodoviária;Regular;25.5
9056;2025-04-12;20:15;Salgado;3;Shopping;Regular;21.0
9057;2025-03-27;18:06;Cappuccino;1;Shopping;Regular;7.0
9058;2025-02-28;20:02;Sanduíche Natural;3;Centro;Novo;36.0
9059;2025-05-04;20:11;Cappuccino;3;Shopping;Novo;21.0
9060;2025-05-24;13:24;Cappuccino;1;Universidade;Regular;7.0
9061;2025-06-15;18:43;Café Espresso;2;Shopping;Corporativo;11.0
9062;2025-03-06;07:34;Sanduíche Natural;3;Centro;Novo;36.0
9063;2025-09-15;17:54;Pão de Queijo;2;Shopping;Regular;8.0
9064;2025-02-12;10:25;Pingado;2;Shopping;Corporativo;7.0
9065;2025-09-20;12:01;Suco de Laranja;2;Shopping;Novo;12.0
9066;2025-01-04;19:45;Café Espresso;1;Universidade;Novo;5.5
9067;2025-05-04;09:16;Pão de Queijo;2;Centro;Novo;8.0
9068;2025-03-26;20:47;Café Espresso;3;Shopping;Novo;16.5
9069;2025-04-26;10:23;Pão de Queijo;2;Rodoviária;Corporativo;8.0
9070;2025-05-29;06:54;Cappuccino;2;Universidade;Regular;14.0
9071;2025-04-22;12:22;Bolo de Chocolate;2;Shopping;Regular;17.0
9072;2025-04-16;20:16;Pão de Queijo;3;Shopping;Regular;12.0
9073;2025-07-13;17:10;Cappuccino;2;Shopping;Regular;14.0
9074;2025-06-30;08:10;Café Espresso;2;Centro;Regular;11.0
9075;2025-08-12;07:46;Cappuccino;2;Centro;Regular;14.0
9076;2025-03-04;10:49;Pingado;1;Rodoviária;Regular;3.5
9077;2025-06-09;18:52;Cappuccino;3;Shopping;Regular;21.0
9078;2025-06-02;10:47;Suco de Laranja;1;Shopping;Novo;6.0
9079;2025-04-04;09:26;Café Espresso;3;Centro;Novo;16.5
9080;2025-05-06;12:41;Cappuccino;2;Shopping;Regular;14.0
9081;2025-03-21;11:01;Pão de Queijo;3;Rodoviária;Regular;12.0
9082;2025-02-05;20:35;Suco de Laranja;3;Centro;Regular;18.0
9083;2025-02-23;18:47;Pão de Queijo;3;Centro;Regular;12.0
